sample_index,sample_id,label,class_code,origin_zh,source_cube,source_replicate,seed_id,constructed_batch,analysis_split,relative_csv_path,relative_mat_path,csv_path_sha256,mat_path_sha256,csv_size_bytes,mat_size_bytes,development_csv_sha256,mat_content_sha256
745,4-2/16,4,NX,宁夏,4-2,2,16,3,development,4-2/16.csv,4-2/16.mat,049dfef49ba5da5b68e3084511e3942ada3ab71a0b954b37de43041400de48d3,f506aa0ec7775cde461729b7812e70e929dd912f9df1dd6bfaa6ae352fe786ff,12038,1081357,f55bb8dc7c6e1908e0f919bb34ce2dfe443a67e4cb65c5f60e5c3736a0e67dc6,not_read_in_development
746,4-2/17,4,NX,宁夏,4-2,2,17,7,development,4-2/17.csv,4-2/17.mat,1db7bda7fd227fc182e40819db869e3664ac584f6a4c9101003d5e1462fe0df3,fa47a0b5508bc77cbfe483a528003d6164f75c662214c6158479a28ccdd17c07,12014,637162,3ea60f57f9e65b8affcb80cfcb307b2fe50bc13c1f62b6255a64081e457bd301,not_read_in_development
747,4-2/18,4,NX,宁夏,4-2,2,18,6,development,4-2/18.csv,4-2/18.mat,aab482efe8b63ac2d3ee6b85ba19a3b9168f25e1b1440ec4dca5028a19e780cb,60ad960de31f82c318e7187bd4696a949beaa071a9f94926667c39859c592c83,12039,593707,01b1c9ddf895a70b0624868a7450ab35237c6f5f061857895348b51a5ca539b0,not_read_in_development
748,4-2/19,4,NX,宁夏,4-2,2,19,2,development,4-2/19.csv,4-2/19.mat,a10c7d4bd32af20817bdd58df68e5c0d781462c3bef5878b1a2b5d79cdd68ad5,6940d7fd4c2136c2b3e2b885210667608abd1c9df62d5f648c7bb5798d85e5de,12026,655133,47e3041e9b82e56a897e16b0b84e8fbf4b681e52983fc6de685a8aa8f0a5f811,not_read_in_development
750,4-2/21,4,NX,宁夏,4-2,2,21,6,development,4-2/21.csv,4-2/21.mat,c16f0516774da0985c3f7e837c1905b39bcefc692a2644683acdf620cbd037d1,f6540a805437d751f5945f7070275755f8918c5d68c520065de1844949acbb81,12030,674963,fb7c93cb33624d64f783e69bde8a77589ce578c81a1893d2b6df2bc24d302427,not_read_in_development
751,4-2/22,4,NX,宁夏,4-2,2,22,6,development,4-2/22.csv,4-2/22.mat,b0351bd3411a984b88b90c357bfef1cbdb29b2503bc227734cca01fa9e6d4879,ec746d8ccc4a0ec40eb722a3e666cacf5dcae8a5a6be36e81321cd80efe72663,12028,711340,7b5b151198645a1f3b0c35df12bce68f6c3a6ad993f6fc8b837558cc3b77d08a,not_read_in_development
752,4-2/23,4,NX,宁夏,4-2,2,23,4,development,4-2/23.csv,4-2/23.mat,c33ec3dc58e7857d69c015ccdef30b52d32f0a2526fa9f3596502f96f5132960,6d8c03273c8cef769aa9256f87a823ad9eff48e1b4fe77e8310cc4807f48f736,12037,814306,3d4164cd2125b9a44215748ccf4c1f1f661dcf939ffcf499ea244eb031c9ac2e,not_read_in_development
753,4-2/24,4,NX,宁夏,4-2,2,24,0,development,4-2/24.csv,4-2/24.mat,9307663ee21b266888d2a4426fd66cf2429d16038e9bcdd47ac9b9bed2689f1b,ff31a1636dbe0a42756884e9db043a833bc50686384417038a673497b35c3830,12023,1130075,e675dd0d1cad8661cd5e07de8b26ffb2cc0464959a2847ce76179af8a4492c58,not_read_in_development
754,4-2/25,4,NX,宁夏,4-2,2,25,2,development,4-2/25.csv,4-2/25.mat,6c8b997e936ff10b360b4bd9babe021eb2db553313d3ed23c86a2583f5edb1cb,bbfe561a2cdbd16bc9e42afa7d47eb01f19996fb58fe519f998c1679699fe3c1,12020,679766,90a16ae553b373cdcfa776ec9c7184723491904ff855fdd622bd3db61dfdb1bf,not_read_in_development
755,4-2/26,4,NX,宁夏,4-2,2,26,2,development,4-2/26.csv,4-2/26.mat,5c5aef904c7413b624a9e66825d69d3bc33bb95d683dfbaf0e5bab4cdc335382,34ae345df8fe8a4d59ef8fb445e4b2bb89abe62ed0df62dddfa289b2921eaabb,12038,770264,804d87ed0aedef7b92e0f8accc517d4449959571f7d5192906668d46fd5a0438,not_read_in_development
756,4-2/27,4,NX,宁夏,4-2,2,27,1,development,4-2/27.csv,4-2/27.mat,fc21dab673a51d292e762349e58f8d4e6dfecae13863d0e963872f3025917b9a,8209122df0c913340618c62a0c6b472d50ecb191b06bade26cb4a85e1d261779,12029,652665,861cf8f42e4643ed1b523cbad80f04116b7791286bd4a7a9db538b7a89345701,not_read_in_development
757,4-2/28,4,NX,宁夏,4-2,2,28,5,development,4-2/28.csv,4-2/28.mat,e2f703d12be3f75e7f99ea7fbe4a2c81dcc5c992d79cb00d4eb14bf8983fc3f3,12d45fae8e40a6f41061681ed58fa3e7187255b1af1a83aab67238846fd863c8,12025,790403,e30f5115ea7ad315cf0d935884f238c4f52c79b534289572ed272863ca66d176,not_read_in_development
758,4-2/29,4,NX,宁夏,4-2,2,29,5,development,4-2/29.csv,4-2/29.mat,798804eb6ae17483853a965cd679de94322cdf3fb0bc28d448267b55b49be57b,62d067691829d185601d8f46a88b0230fea398923ce98a06f82a302a97a29452,12024,684483,015f1753398fec0fff4c863bfbfa97f8f575f5e82193d6973a7ab5629e7819b7,not_read_in_development
759,4-2/30,4,NX,宁夏,4-2,2,30,2,development,4-2/30.csv,4-2/30.mat,e48d885c552a01f9670fb0062cffb090511874ce63206555f380b8c4844627f1,99e8febc10d779de1f568862df569129818aa22a37e258ae5818faa7999e64f9,12020,807503,69e94065df4427ed54545dc5409587909fcbfe1501339bbd887f8c10b0d5938b,not_read_in_development
760,4-2/31,4,NX,宁夏,4-2,2,31,4,development,4-2/31.csv,4-2/31.mat,3c51d75249f2ddeb9387faa8b892197f4031dc8b21e3426a94487c4de5834c66,d36218b2d11c9a6300aff2b9aae84cbb556c5ff7e28e2f34140a99dbd19e7f8e,12022,759721,a9f8211755bd9c69887b533a47bb5dbf6b6951543e3daff240434d981ba71dd0,not_read_in_development
761,4-2/32,4,NX,宁夏,4-2,2,32,6,development,4-2/32.csv,4-2/32.mat,0530605da61d6040037518397e4c70427e5af211073533d90f707e629ff6d2f1,9cfef08319a4d43a8d9185845e7b8117d398b6a0c52f88ea081a0b20e753ff63,12014,1175580,cf75302f517d97484ee9af4a79b076704af4ce79f28aa59c8ec5c489743d99a3,not_read_in_development
762,4-2/33,4,NX,宁夏,4-2,2,33,3,development,4-2/33.csv,4-2/33.mat,7e7d34711e31e0a6cad6cda595d4be43058606dce2d4da56b25f5656789bc9a7,44b2e17883678d5e58c126d979b914b9fdc3decd9d94d04194fb14d0cd941284,12025,1112669,b3205df5792bdb96faffe0be11100bcd4dc59ef8b71417580d3c46bd4309ed87,not_read_in_development
764,4-2/35,4,NX,宁夏,4-2,2,35,2,development,4-2/35.csv,4-2/35.mat,c0f7666eaab0c55e7356c589e30678dd20f453716765dcb023f809097049762a,97305a55a6bbe2b996d6cc5dee47547a374b25d9f77868261e79eac3952940ce,12039,574676,892083d520fbd065111d091bdc8983028ab3b320ae167e1bd723fd914b425f56,not_read_in_development
768,4-2/39,4,NX,宁夏,4-2,2,39,0,development,4-2/39.csv,4-2/39.mat,a87ed19ffb25dadafddb720cd5ab85e03b0f7158d33ae3f05a9fbd1862cd0068,5c42c4119e4f8d303827f4595c6beb245cec3cadb0a8327ef47a98e65fd9601f,12030,607287,cea74e6f70478e6040494a57db63fdb85b70b0deae50b8890dd8ba4c2078d23f,not_read_in_development
769,4-2/40,4,NX,宁夏,4-2,2,40,0,development,4-2/40.csv,4-2/40.mat,cb9e62af2a650fd2c2e56271b5d2f9dbb8fc950ee122c26f5218176d0be90d30,557ccc50e6520519b9770de0d8c197fb9bc6fd3c6cdb7123c7f241a07a8d48e2,12020,786041,04ab152a8f4445bd0de4bd4eb92be58d051acaf529a92ec4c17a49a79556bc64,not_read_in_development
770,4-2/41,4,NX,宁夏,4-2,2,41,3,development,4-2/41.csv,4-2/41.mat,080dd3f04942aec594431328253f3c78edb6f5df495931c2ab0879bb5941eb0e,d779064dc0d32afc16d140f6c46126f49102d9df00f21d4156d4e7172b4ad0c3,12028,870830,db319e3b149e95f8f5820b0cfc3f953e3500aa86f5f2e223f09f454bbd2486f6,not_read_in_development
772,4-2/43,4,NX,宁夏,4-2,2,43,4,development,4-2/43.csv,4-2/43.mat,6b06fb9a7558b550118b861a578d77f5151e546c524933114991e2d03cfd0e68,fec6127d6943fbb8bf9fced0a2020c4775da1c77e40363c274d707cdfc192352,12035,601526,0bec11fc49c3d4c959ed7932035bce45bae1ff7e9c2d0d5509129bf36147d3e7,not_read_in_development
774,4-2/45,4,NX,宁夏,4-2,2,45,1,development,4-2/45.csv,4-2/45.mat,56739ffe93ca79a87acfda5ed16f4ab04e7ef7f53640eae40eda7e41513697b2,09ee9653819993d237bd306c2eec7b893aa8869955a5f485bd750a837a83658a,12031,595532,5de1090eb342e38bfa8887ad04edf3a650c77f828e728301dd6973b6ad249e76,not_read_in_development
775,4-2/46,4,NX,宁夏,4-2,2,46,1,development,4-2/46.csv,4-2/46.mat,a6389f150434e09c66e1e79cab731a80719529ad1488f8cc41e4c762b57f0e7b,67d09f57e392918301fdb417612e7526144f5456e0590c0d2b24924d67d96eb0,12038,875586,492748b306eff10668eb0b044a5c3097dae6e6ecbfcd4e1bb0681dd7fb2180da,not_read_in_development
776,4-2/47,4,NX,宁夏,4-2,2,47,0,development,4-2/47.csv,4-2/47.mat,2e749ec19e98ef9d4bee492675deaf6d87121b0ccdb7c1a71c06006c3a29af93,a499f6312749f898ac546e3fe244e960f44f40d282a367b767272a9c2a1b7bd3,12031,687620,4e91fa78c4250d7f012e08261f2c89fe9c1243fa2a7b03e3fe489c3525cad729,not_read_in_development
779,4-2/50,4,NX,宁夏,4-2,2,50,1,development,4-2/50.csv,4-2/50.mat,47444cb876221c345354392c3cd265e4d3a6539fe6089485d98c9ad5b976d2ee,e3c5bbbcad183b76103b849d4ba712e0502fd92e7a58f307eddb70fd0610cb9e,12039,488364,917cea0f7d7b3466d385f2502b69b1fa324b7a3e752f3cf9150ab3fb1c54f581,not_read_in_development
780,4-2/51,4,NX,宁夏,4-2,2,51,7,development,4-2/51.csv,4-2/51.mat,83ccb521d814e3a202f6acd1c98fa433735986c6db322c9d6ef7f2735dde3554,dd1e592f1d377b06fa562e1b1f2ded6a4321fe8445d8caff86187a384a7481b7,12026,750357,afa15f39c8b1d81e9e7074f65538a8ac44aeec070f0d4563d872749b7e8b3979,not_read_in_development
781,4-2/52,4,NX,宁夏,4-2,2,52,3,development,4-2/52.csv,4-2/52.mat,b9e3204fe60ebe163e3852f01744fdcce47c00baaf6abecf60693b74835f5741,8e3292f7326239713fc409a8c876a5976394b55b2010cb11d94b43132bbc9076,12025,727397,16d89fa4dfcd847da15e7a2ee43cdf8a606c0f20b2cc699272012d13abaec471,not_read_in_development
783,4-2/54,4,NX,宁夏,4-2,2,54,6,development,4-2/54.csv,4-2/54.mat,c6f4349f0e8477fe2f7f0051bc063fc85b78f5576617e45d8ad0e95c2ae64b5e,28729e91cf199027fd6b7695be9ca5c3cb5edab15f76eb9b6e2bf06e7038a324,12024,640148,01890e9d5eb9f207502f4324d8a7585328b4df2b67f0851ff165dd3f89661d14,not_read_in_development
784,4-2/55,4,NX,宁夏,4-2,2,55,3,development,4-2/55.csv,4-2/55.mat,8dd52934ceab9d3a575a5ec3aa43939d594bf8a6948244a22267b0b14db5282e,c3deaa22e1fd5ad364a88a8d31412f2809db54a884d15b248f51cde7f408fbe0,12031,987935,fd4d715dc64aa712a6b1b2578bb2a79410f8b7913f33ae6eb4ab93e1c893172c,not_read_in_development
785,4-2/56,4,NX,宁夏,4-2,2,56,4,development,4-2/56.csv,4-2/56.mat,cda687839b564351eea647aa01bd70a61ba6b4aaced5df9a70374ff50c6dfb84,59405c9e5eb3e8b90529a5d8581509dc04d93bd5cd1b5ca741f89282468b9b7f,12018,1003787,090f23820d6a1d7352c556acc6784729a1edb3a158b719bf291313dd5b77415d,not_read_in_development
786,4-2/57,4,NX,宁夏,4-2,2,57,0,development,4-2/57.csv,4-2/57.mat,77d4667bc8db046d792d105da052c8410f91e27fdc825891bbc93f0271fb9d12,e1a6f15d64bc4b4601038feb117a2abb02528c370364ceeb2a390ed8ff95e568,12033,935904,dae12a1d5f86d2db1f5eab39111992029d8891879bed5b2ea7620c3f9cdfd0b4,not_read_in_development
787,4-2/58,4,NX,宁夏,4-2,2,58,3,development,4-2/58.csv,4-2/58.mat,9be884585e71607b57f6da3002d85c07d65add6c7ec96b5ac607f5d8761d0a7c,b197e78e8c361e4e0ef49139586fab2bc9ac2b9b0f37be992ad794608c076feb,12037,555872,e417004201aa7cb8f4b1a1152b3641013b721b8dcb672d65ebaa25bd0fb815d6,not_read_in_development
788,4-2/59,4,NX,宁夏,4-2,2,59,1,development,4-2/59.csv,4-2/59.mat,4fc675893f03394936277d431d6043db54c8b7a81ff94ee74996412888ae4fcc,1ef836be00c899da1530158e9509de1e8e07c00169f3071814204f3ae5fd0729,12028,644592,d3938e47b07507eab16ee734786e5474fbca91fdd0325a07ef90aaf992a29571,not_read_in_development
789,4-2/60,4,NX,宁夏,4-2,2,60,3,development,4-2/60.csv,4-2/60.mat,3bcb8b109304fbfb57973cb3537a9bb04a8fe5f63f207bdf11d30988433b8ecb,5d91afb5beb22ac01092da794dbfe43606b7b485f869ff94d2e9597e9bc5221c,12025,992658,691a30ee15deebe77a3f38666873a542d1413cb9ba320fbf153585393a56c7cd,not_read_in_development
790,4-2/61,4,NX,宁夏,4-2,2,61,5,development,4-2/61.csv,4-2/61.mat,623520441cd33794810fba8b2f998d2ec41bc6f6d64c8abf5d541562d5bcd324,f2101702e3e696e16ad43c178e3d5cec89e37ed73c798f793bffb31af6caf9c3,12025,565546,61d70d2abfae7bf8c444f5d01fad3c59d52585b5a7c26b1f8690fe7412b94fcc,not_read_in_development
791,4-2/62,4,NX,宁夏,4-2,2,62,4,development,4-2/62.csv,4-2/62.mat,8a45c2b38c36ab665f058939a76286ebab81887ecc20d8e6bc20234bfa976a72,475ce15943670e0012673a6eb3442769b235870226c86d29c19d9aad369ecf86,12025,948481,75a6d9d54809a146026f03238c75c3e7d0f099ceabd22e4117f727f7a219d60c,not_read_in_development
792,4-2/63,4,NX,宁夏,4-2,2,63,0,development,4-2/63.csv,4-2/63.mat,013523a606a34607204c4c711fc6e3c2a49f41aa36cbfc80c95b72511768bcee,c188b3ae1044c69441b4a237e818af1eb0b132ced796976a8ac01533b04f212a,12043,714645,48f6f8afa33d874b649db5094c123dc473bdfbd274a7a6cf0bec723257fdbf66,not_read_in_development
794,4-2/65,4,NX,宁夏,4-2,2,65,4,development,4-2/65.csv,4-2/65.mat,1df6ac6e95e6074cae7c17b9e6f46b68517edcb8881a771948bde6474768ae45,955db7a5e713be860190695a5510df3cc45b743a5d42f314992542ad0771d645,12024,631045,1681247d9b452e1ee7d029f0dd8c31e9bb862407581a0bf74b1e1ea93358f112,not_read_in_development
795,4-2/66,4,NX,宁夏,4-2,2,66,1,development,4-2/66.csv,4-2/66.mat,7f8059918b71995c7a01cf5a8a526887b9c426ab5275f5e3e08f4799e1f914bd,1aac255fccfa294e4643798ee9d94b807ddb7edfe97a7bb0cb1509a6c8b9fe32,12034,914088,0d91231c1df16bb624f6dc7bb8fcfdcf85f274ed68c35f66f99672de8dbe58c8,not_read_in_development
796,4-2/67,4,NX,宁夏,4-2,2,67,0,development,4-2/67.csv,4-2/67.mat,c3dabdf885be73eb1296e81a3a5a792aeac16de8a1c632aa0adb15aa0ec8fd78,581fb1e2684ad15861f6704fed8cd338f78d9e3d4903bb0978088d4eb8a05e49,12028,650150,fd264b64c2187eda93bcd0ce830e07a74adaf7c1cbbf114869f2693e32e47025,not_read_in_development
797,4-2/68,4,NX,宁夏,4-2,2,68,4,development,4-2/68.csv,4-2/68.mat,2264354060790918d1c254c95ead2a35ecbf602d7106dbf5be01be22c1a69752,df9ba77aa32b4c96b98f5c7bbe222cd41aad5f866a638d796824d95fc529d39d,12026,732029,a6d278dc4c7c93a0cebb3cee846b497d6a38b66615c9920c9e283e24301e5522,not_read_in_development
799,4-2/70,4,NX,宁夏,4-2,2,70,0,development,4-2/70.csv,4-2/70.mat,122805b8ef19099ab62acd44e41110d766c8f2b05cfc64eeab7cf17f5dc07ede,84fedd091a97a6fadcb413cc69cbd9277529bba82f50b4939121c290f6f205c3,12023,686180,55d19c9bc6bccaaf76f98ca9576e32b6388b33e8d4f239b92bb2c024b383f729,not_read_in_development
800,4-2/71,4,NX,宁夏,4-2,2,71,7,development,4-2/71.csv,4-2/71.mat,ac5a911d1ee54d54f6be6a68d0e7ccc9d40cc4667852d1b087c8cfa58e53055d,6e5d27b42f84bbfd9a43af69c4af20610d70a9fe5b43585f264900b2f451a8a4,12027,799420,0da79527803bcbd8f270c4dbc6eea051e12308a01bf193908aa1d3ac58d0b83c,not_read_in_development
801,4-2/72,4,NX,宁夏,4-2,2,72,7,development,4-2/72.csv,4-2/72.mat,5bb5478f4de09efd7594fd4837a2f02d548572937aa521eb72313874c3f9e89e,88bba37abe30cf5bbd79cd4dd7e664fd9ee6876acb8599eadee4610a555ecbe4,12043,577295,d3912dafbcfd077ac84d249efa2e5401bc43a165522686336f09f067d8b52494,not_read_in_development
803,4-2/74,4,NX,宁夏,4-2,2,74,6,development,4-2/74.csv,4-2/74.mat,c651b03883460e9ba8222c113338311c7491475ad7442c7547c4459d81ff951c,dea0f4c91ea512bc96130d1a502bc17f4da69c7b46c95b15cd2602f31e03fe69,12031,985514,baf77549ed6483b4b90680533e180fa8d25a8c61a9e8c3cce7bdcd46b2cd5846,not_read_in_development
805,4-2/76,4,NX,宁夏,4-2,2,76,3,development,4-2/76.csv,4-2/76.mat,f24227a52d48d353fdab994d3df033b8c2a97fd93bb1b61edb20c6519cf50edb,8ada658212b50ad831d96510c564428ba0dc6f8a788dc27ee96e052fdf0e0dd6,12012,516056,65146fad4e933098ab74633307a657288b3ef1c7ac88fd77d33d504df9b1d00e,not_read_in_development
806,4-2/77,4,NX,宁夏,4-2,2,77,7,development,4-2/77.csv,4-2/77.mat,452960da48f04c895301f54d016b252e414ea1cb4b97ffc5092923828be7e46f,8db3b23eb05c66096ac1071e0fe6df1b4182d607db9c1cb05619110ff08cbc9c,12032,1216691,93b64aa9a8487f9442c477f0a68239ec2624e6b9b8b2a64fbdae60111b188518,not_read_in_development
807,4-2/78,4,NX,宁夏,4-2,2,78,4,development,4-2/78.csv,4-2/78.mat,caf6037a17d405d48e226240fa4cb11cd991aa03af0069b359966bf52e34a486,75101bcc56bebf4fa7725aa233f176fa81c983e30acff33f00e1900e84d5cc8b,12026,483187,cbadd3c269b29227325349a868ef6a60114817f8395f23c1448ab388d544ed9c,not_read_in_development
808,4-2/79,4,NX,宁夏,4-2,2,79,6,development,4-2/79.csv,4-2/79.mat,ee00af21b13912347cd33f97445edfabf86c8a7bac52cb290dc50caa539dff6c,da8fa7eb44c3c8c0b8395780aba10ccf0fcfa9d7b4c78c01383bf15035c684f1,12028,819839,6f6e038fffc049f6778c60fd81da817a6e5be6b14f0b35caa3669f9cf50874eb,not_read_in_development
809,4-2/80,4,NX,宁夏,4-2,2,80,2,development,4-2/80.csv,4-2/80.mat,18186568beac1bdd7a7ce994eee9ed33a4f377bb317d874f8dd605aeb21b09f0,83744d5dcf1dd7458d3159bec42a9088767168884f33f6685f5ce1181dfe985e,12036,588686,c5ea922b4631d112293493335231a1abee3704e7b5c0d6297da4b024b419da21,not_read_in_development
810,5-1/1,5,SXD,山西大宁,5-1,1,1,6,development,5-1/1.csv,5-1/1.mat,2127cd2dd67e7c198b1e47d30de722170f233af3faedbd61d2a256d4ad0813d2,f1387405435c44fa9e5db5d82c00f2ebe4a677822a9d3c2b2e7f813cf7b95b72,12018,797562,b0d4d17f7d2cff73cb1cc02e4bf55ba78a6a4709d120cdc378514046aa6ad741,not_read_in_development
811,5-1/2,5,SXD,山西大宁,5-1,1,2,2,development,5-1/2.csv,5-1/2.mat,b1112fbfca14d0505c0f03fb1db34b5f964a80901e45a3a9041eabf1b1787156,7450982b44c9ea31d70fa67c2ce46ed630385a8522a467c5ef378e32ba43b83c,12037,666335,8ba7dcb983bc3641b0665c6e70e44727485444e490594863a765c2a68d939df2,not_read_in_development
812,5-1/3,5,SXD,山西大宁,5-1,1,3,5,development,5-1/3.csv,5-1/3.mat,33b5e67d39970ebab3f8eca8393b333816506f213f69224e97282054ab4797c1,0ade06f835c56c14149beef303343b8d0da1138defb1b8e362e17345366fad16,12039,1058144,e8a28fdc33c04708fc7d89faa03997e740f8a450bfba159fc67bd707e8d186af,not_read_in_development
813,5-1/4,5,SXD,山西大宁,5-1,1,4,0,development,5-1/4.csv,5-1/4.mat,fdc96bb7a3fbb572bba84328bb257e88ee406851779a74061c7f98abb5f6949b,b8a1d945fa1d4bd26dbe8fe7e22ea79c26704aba1d65d98bc0eb8f54f836fe43,12032,673421,fc05941b504bb728f8806762d2411141cdcc9d1e80aaf3a28b92183b669d05f5,not_read_in_development
814,5-1/5,5,SXD,山西大宁,5-1,1,5,4,development,5-1/5.csv,5-1/5.mat,5ceab57e0ac34819d0cdda713e986264256a6f10a97f5551ac26a60b803724cc,4d1117e55bb0453fbb27b565e0bb54aca95bbe192fbb15a345c43d3666ed7c8f,12029,738874,1547fd6fee8351ec5492450d97837191a8f488e33eea72e3bff1c18fa31b9100,not_read_in_development
816,5-1/7,5,SXD,山西大宁,5-1,1,7,5,development,5-1/7.csv,5-1/7.mat,d33316249a0a1d40e8502d023643146b124bb71335a495996ee664362e6c7530,8fb0b2239830f2bb52631103f42cba5513341fb9eb35dfa44b158d4e825bda0e,12029,720209,dae47c9df61fed587fa4d2407d7bb4a7c9c9a3184b962442983f3deac54c1ba1,not_read_in_development
817,5-1/8,5,SXD,山西大宁,5-1,1,8,4,development,5-1/8.csv,5-1/8.mat,600f874125bb86d9d6e83a9463a4983c739f12997156f959bfcdfc4a8b6c3479,7800aaf3a4fa539ccf8fd95671f597a772b00cb936b78922a14cc9b42a57b4d9,12026,710964,41846509a2736f2611055782ac907e3fe6926f30f34142b0e60aadd57cec6f2d,not_read_in_development
818,5-1/9,5,SXD,山西大宁,5-1,1,9,0,development,5-1/9.csv,5-1/9.mat,e61281db468daed162b1970503a6210f88bfb4b78c6ebe6df635a9da7e79c942,dfa08cbc2cc0b66ee11c148b478eb8c37544de3a9b0970c4e9a8ec4913703e58,12029,760917,d565e18cfae84b78a7608ef3e29d60ecd9befbbd66348cc7e2dcaf7ae5f1c0c0,not_read_in_development
819,5-1/10,5,SXD,山西大宁,5-1,1,10,2,development,5-1/10.csv,5-1/10.mat,998d50fed018d1ec5fdf60ebf8823085d50eae2f42df85d71cde197aee944cd8,30714f6e7c41907d68c90e398396f33fb4f2c97207d5a035be16b63a37f1f594,12029,755743,91948b94d97733452fe00d6746dab4096cad09b80cb5cca12b8f5d486f3ea5c2,not_read_in_development
823,5-1/14,5,SXD,山西大宁,5-1,1,14,3,development,5-1/14.csv,5-1/14.mat,7ca92cce5116fe1997052ad3828b40d6ca76d53b7a43434e08140b904e0806fc,904b524a17c3236a166d08ce59cc26bced88c1aef242e08e8e8d09e6cfcc9a56,12022,929677,dda7e70f87db0259812f3c4723ef99237212a9c23c08c185877138e011cdae06,not_read_in_development
824,5-1/15,5,SXD,山西大宁,5-1,1,15,6,development,5-1/15.csv,5-1/15.mat,67d7634e21d913820be77ef3c62cc5216cec9a1222c40463c3b910d8b99af369,883650ec57173ecfd12beb8aa9a5e8f19a781bfda9ced8a571789016c34ccc28,12041,940634,46de3b5992bde6f5658e05dca5e2e7a99e50ecbdaaaaa5d4e62b2f5e6cb45351,not_read_in_development
825,5-1/16,5,SXD,山西大宁,5-1,1,16,6,development,5-1/16.csv,5-1/16.mat,914c4b5a482fa3d8e0d62b86dcf4a87389f96fb331678e5088b1385a6278d77f,d61c9d6f7b1ef2b5b884a0010942ca39640f961f4eba3808d9d6c216e291c87e,12030,725984,fd0c6aaf8899ef932b3628a165f0d0031bd76792053347ee3a6adcfbe2160299,not_read_in_development
826,5-1/17,5,SXD,山西大宁,5-1,1,17,1,development,5-1/17.csv,5-1/17.mat,8010438036b5d48f9dd096a9cc1a3edbfe1b01336b04490092d926db91fd9540,34f4299412b6407f2bfe406e097ba4f1a8f41f38f2c8c181298a30d36cccf232,12026,524922,793a6e0b37bce24a4ab1e214c657fda2631261a3f9d2b18f3b78cd6eba17635e,not_read_in_development
828,5-1/19,5,SXD,山西大宁,5-1,1,19,1,development,5-1/19.csv,5-1/19.mat,69d3cfb95a0c9b05000f11d37f741e6424ff75f9e1ad3348f7d010ff4a8257bb,3944aac86fb06c8cd140029e2b835f5d15679eb1ba60bcbab30d8bb0df2431a3,12030,1083561,d7c4b8c1b8fdb5d68ede07bc865a51db25a0d6f6704fea39aefe6389c7222196,not_read_in_development
829,5-1/20,5,SXD,山西大宁,5-1,1,20,1,development,5-1/20.csv,5-1/20.mat,2c5d107d2c930f048d00c0d0fe6b493a3006fb9d52577ec11b35e48d3bfd1158,7ba434e03856fcda7d7aadb7bfec270a5dbdac5931c0ca01b30f0d16c27d2410,12021,840013,a9e492c4759f0f38aa46bbf2d38f3b8cb47a95312d44a13f4dc43299bd5bfba2,not_read_in_development
830,5-1/21,5,SXD,山西大宁,5-1,1,21,0,development,5-1/21.csv,5-1/21.mat,9315b9f9a3e34812e492e663bd3b80f1ffbd5b1b081d744c4e4672d87e4e24b4,717a8bf507b4218a7144b50de87a4277acc62bbedfc68d0da4fb07c810b76600,12031,1143135,41b1f691a3155432a5d1ed0664bd5ce49cb09b6575f006227bddc9f1b1d20ca1,not_read_in_development
832,5-1/23,5,SXD,山西大宁,5-1,1,23,2,development,5-1/23.csv,5-1/23.mat,6a5479d3715a94496e2b153308bc55b6681d2ab9a58c6ce843ee78d386de5b94,d864a750f1861b9d42444769b8b7dda75181e531f5299eae333095f7b69583da,12038,680864,d37f324e8570e079f819c2b74ab2d7eeb8be3075e266d210e75ca5fd1a54b1a7,not_read_in_development
833,5-1/24,5,SXD,山西大宁,5-1,1,24,2,development,5-1/24.csv,5-1/24.mat,1fcc81138a4bac1d36e9cf740743db3e6a069110b5ac7e6d9d0efffeb959dbe8,1f3b24ee135e3d367e436f03646bb741dc508db235afaf7d3d7db117fa97466f,12029,725934,89126c66e64ec71ec2a7405da84d67932decfff0b77ff752ffb279588aa1abd8,not_read_in_development
834,5-1/25,5,SXD,山西大宁,5-1,1,25,4,development,5-1/25.csv,5-1/25.mat,19031939da143a6447061a88d66c6753dce19cf5fd6dc5122f4741e4038751ea,8ec37e154f9eb3a55b236c67ecdd43c891ebedd16cb5d67d5df38b468074c6a5,12024,824323,0ac342b8268cc52ce0450358686322aaf0d590862f7bd9d6dfd2713e46464487,not_read_in_development
835,5-1/26,5,SXD,山西大宁,5-1,1,26,3,development,5-1/26.csv,5-1/26.mat,878b539552f03d0b1f76f11066bd1ed545e9f61a49723c72c6619667c062f2cd,7b36b1da281349bcd3345b23a7141ffdcfcf6cb9db8a8b8d77872cc76970d3dd,12031,875187,79a8cbc5abde3cf93faab418dd186ee9c6fddc36ca1bf7ddf27dcbf44d1543d4,not_read_in_development
836,5-1/27,5,SXD,山西大宁,5-1,1,27,2,development,5-1/27.csv,5-1/27.mat,332f76272bba238108a83df66d6e01170e6a2a021818bb2efd2aacafd1e6d2ea,f9e49e405cc9834a6702d4ed5a925696994f3270ee78e7837960add1a46a3adc,12030,946298,0bd7f8234bff46f1750b3010c91c6b56d259e5baa8c7bbe8e4082dc3745f8c18,not_read_in_development
