bootstrap_replicate,label_pair_position_1,label_pair_position_2,label_pair_position_3,label_pair_position_4,label_pair_position_5,label_pair_position_6,label_pair_position_7,label_pair_position_8
5903,4,3,6,0,7,2,1,7
5904,0,7,0,3,6,0,6,5
5905,7,6,4,0,2,0,6,6
5906,7,2,7,2,7,2,5,2
5907,2,7,4,2,7,4,4,5
5908,7,5,1,4,0,6,6,0
5909,6,4,1,5,2,6,2,0
5910,3,7,6,5,5,5,5,1
5911,7,4,7,0,1,1,2,7
5912,6,7,7,2,6,1,0,4
5913,6,5,0,5,3,2,4,2
5914,4,4,2,5,0,6,4,7
5915,5,5,4,5,2,4,3,0
5916,4,2,7,2,5,0,3,6
5917,4,0,4,7,7,2,0,6
5918,5,1,7,1,2,3,1,2
5919,6,2,7,3,3,7,2,3
5920,6,2,3,6,2,1,2,6
5921,7,4,3,2,3,7,5,0
5922,3,2,7,4,1,1,0,3
5923,2,5,6,6,5,0,1,1
5924,5,7,4,7,3,4,7,0
5925,3,1,5,6,7,3,2,3
5926,1,2,2,4,3,6,2,7
5927,3,5,3,4,3,3,1,2
5928,7,6,3,5,2,0,5,1
5929,3,2,0,1,0,1,6,6
5930,1,3,3,5,3,6,1,6
5931,7,3,2,7,0,2,3,5
5932,0,0,1,1,3,4,6,5
5933,1,0,0,1,4,1,1,3
5934,2,5,4,5,7,1,7,6
5935,4,4,7,0,6,1,3,0
5936,0,3,6,7,6,2,7,3
5937,0,5,6,5,7,0,4,7
5938,1,0,2,4,3,4,3,2
5939,7,6,1,6,2,5,0,2
5940,4,3,2,2,3,0,3,4
5941,5,1,3,6,1,7,3,2
5942,5,5,6,5,3,6,1,4
5943,1,3,4,2,1,1,7,4
5944,3,6,0,4,1,4,1,3
5945,3,4,2,6,4,6,1,5
5946,3,4,7,7,5,4,3,4
5947,7,1,0,4,4,7,0,1
5948,0,5,1,1,1,5,6,7
5949,7,6,5,5,5,7,0,7
5950,5,0,1,4,0,0,5,5
5951,5,1,5,1,1,3,2,0
5952,7,7,5,5,7,5,1,7
5953,6,3,7,7,7,6,1,3
5954,4,2,4,2,6,6,4,1
5955,5,5,4,4,5,2,6,2
5956,7,3,5,5,5,4,7,7
5957,0,4,7,3,3,6,5,1
5958,7,2,7,0,3,5,0,3
5959,3,3,3,0,7,1,7,7
5960,2,5,1,3,2,2,5,5
5961,6,0,6,5,0,5,4,4
5962,5,1,2,0,0,3,6,6
5963,6,6,7,1,7,6,4,1
5964,4,3,6,0,2,3,1,1
5965,0,1,6,0,5,5,0,3
5966,2,1,3,0,6,2,2,1
5967,3,6,1,6,1,7,6,4
5968,0,0,1,7,3,4,3,3
5969,0,1,5,6,0,0,7,5
5970,6,5,2,4,7,5,7,3
5971,1,2,6,6,0,3,5,5
5972,2,1,4,0,6,3,1,7
5973,1,5,4,0,6,7,5,4
5974,0,0,4,3,5,3,5,4
5975,6,4,0,1,7,5,7,7
5976,5,6,0,6,3,7,5,3
5977,4,4,6,0,4,0,2,4
5978,7,7,1,4,0,6,1,3
5979,2,2,2,0,4,0,4,7
5980,2,5,4,4,5,2,4,2
5981,6,4,4,4,7,1,7,6
5982,5,1,2,3,6,1,4,4
5983,3,4,3,3,0,0,1,1
5984,2,3,4,1,1,6,2,6
5985,5,2,2,1,1,7,3,7
5986,4,3,3,7,7,5,7,7
5987,1,4,7,6,3,1,5,7
5988,6,6,4,7,0,2,7,5
5989,6,5,2,5,5,2,4,6
5990,2,4,4,1,2,2,1,4
5991,3,0,6,1,2,7,0,0
5992,2,5,2,0,6,3,3,4
5993,6,7,2,6,6,5,6,7
5994,0,2,7,5,2,2,3,0
5995,3,4,4,2,3,5,3,7
5996,1,5,5,7,7,5,7,3
5997,2,1,1,6,7,0,6,5
5998,2,2,1,1,1,0,6,4
5999,7,3,3,4,3,4,1,6
6000,1,5,1,7,1,3,0,3
6001,5,0,2,5,3,3,7,5
6002,6,0,5,4,6,5,5,7
6003,6,3,5,7,0,7,0,1
6004,6,0,1,3,3,5,7,3
6005,1,2,5,5,2,2,6,6
6006,2,7,5,1,6,1,3,5
6007,3,1,0,7,6,6,3,0
6008,2,2,4,4,7,7,1,7
6009,4,5,6,3,1,3,2,6
6010,5,5,6,4,2,4,7,2
6011,6,7,3,4,5,0,3,4
6012,7,5,1,4,4,6,7,2
6013,4,6,1,0,1,7,0,6
6014,7,6,5,0,5,5,2,4
6015,7,6,2,5,2,7,7,0
6016,3,3,0,6,2,0,5,0
6017,0,2,4,1,5,6,4,1
6018,6,4,2,3,4,1,3,7
6019,4,6,0,4,4,3,7,6
6020,3,6,5,1,5,2,7,0
6021,6,1,3,0,4,2,4,7
6022,1,1,1,2,0,6,4,7
6023,2,5,0,3,6,2,2,7
6024,4,4,2,1,4,5,2,3
6025,5,0,2,0,6,3,5,4
6026,2,5,7,0,2,4,7,1
6027,3,7,3,6,2,4,1,3
6028,4,1,1,6,2,1,7,2
6029,5,6,0,0,7,4,3,3
6030,6,6,5,6,0,5,6,1
6031,3,5,2,2,5,7,6,0
6032,3,1,7,7,0,5,5,7
6033,1,1,5,3,0,5,2,5
6034,3,2,2,4,0,4,7,2
6035,0,3,0,4,3,7,0,5
6036,2,2,1,2,4,1,7,4
6037,5,6,6,5,7,4,6,1
6038,2,3,6,1,1,2,6,5
6039,1,4,0,2,1,3,7,7
6040,4,5,4,6,5,6,3,7
6041,1,2,4,5,4,3,2,5
6042,2,2,4,3,4,2,5,2
6043,3,2,1,2,0,5,0,2
6044,5,3,0,0,2,5,3,4
6045,7,2,3,4,1,0,6,7
6046,0,2,6,3,4,0,7,2
6047,2,7,3,5,0,7,5,6
6048,6,5,6,4,3,3,1,6
6049,3,5,0,3,5,6,3,3
6050,3,1,3,3,0,5,1,0
6051,7,4,7,1,5,1,5,6
6052,4,1,1,1,6,4,3,3
6053,5,1,0,2,1,3,6,1
6054,1,1,0,7,6,5,1,1
6055,2,1,7,2,6,5,2,2
6056,3,6,7,4,1,1,6,3
6057,6,3,7,3,3,5,3,7
6058,2,2,2,1,7,2,2,1
6059,5,5,2,7,0,5,5,4
6060,3,2,5,3,6,0,2,2
6061,5,6,1,5,2,7,7,2
6062,4,5,4,7,7,4,2,5
6063,7,1,0,5,4,0,0,2
6064,1,2,3,3,3,3,5,6
6065,1,0,6,5,0,7,0,4
6066,1,4,1,6,7,0,1,6
6067,0,3,1,6,5,7,3,4
6068,4,4,4,4,3,3,2,1
6069,3,6,6,1,5,5,3,5
6070,6,4,2,1,1,4,3,3
6071,1,0,4,4,1,4,4,1
6072,6,4,2,3,1,4,1,1
6073,6,0,5,0,6,6,7,0
6074,4,3,1,7,1,3,2,0
6075,1,4,1,6,1,0,6,5
6076,0,2,5,6,7,1,6,4
6077,5,3,1,1,0,1,6,2
6078,7,6,2,3,7,5,7,0
6079,2,0,0,5,2,5,4,0
6080,6,6,7,0,6,2,2,1
6081,3,0,1,5,5,7,2,7
6082,0,2,5,7,1,6,0,7
6083,5,5,2,0,4,6,0,7
6084,7,3,6,2,3,3,3,1
6085,6,0,6,3,5,6,1,0
6086,4,2,5,1,5,0,2,2
6087,1,2,7,4,4,1,7,0
6088,6,3,7,5,6,6,3,2
6089,2,7,4,5,5,1,7,1
6090,2,6,2,2,7,0,6,1
6091,7,7,0,1,0,1,4,6
6092,3,4,5,6,5,5,1,2
6093,2,2,6,0,3,6,0,2
6094,5,4,1,1,1,7,1,0
6095,4,7,5,7,0,5,0,1
6096,3,1,6,2,1,2,1,1
6097,1,7,1,3,5,7,5,1
6098,6,4,5,3,5,1,7,6
6099,6,6,5,1,7,6,7,6
6100,7,2,7,2,7,5,1,2
6101,0,4,4,1,1,5,5,7
6102,1,1,2,4,1,1,3,2
6103,3,1,4,4,6,0,6,6
6104,6,3,2,4,7,7,0,2
6105,3,6,1,6,7,0,4,0
6106,7,0,7,0,2,5,5,7
6107,4,6,1,1,7,4,0,1
6108,2,3,1,1,4,0,3,6
6109,2,0,3,0,1,2,2,7
6110,2,4,1,5,6,5,3,5
6111,3,2,5,6,7,3,3,7
6112,3,5,2,7,2,7,2,6
6113,2,4,4,5,7,4,2,1
6114,3,0,5,2,5,2,0,4
6115,6,2,7,6,5,3,2,2
6116,1,1,5,0,7,5,6,6
6117,2,6,0,7,7,7,7,3
6118,0,2,3,5,6,0,2,4
6119,0,3,5,3,7,0,7,3
6120,7,5,7,0,6,4,4,1
6121,3,0,3,2,4,0,4,2
6122,5,5,4,3,7,1,7,7
6123,3,1,1,1,7,4,2,6
6124,6,7,1,3,5,5,2,7
6125,3,4,6,5,5,1,1,4
6126,2,0,5,7,0,1,5,3
6127,3,5,1,7,5,0,3,1
6128,2,0,5,4,0,1,4,7
6129,6,4,1,1,4,5,3,4
6130,4,6,3,7,4,7,2,4
6131,4,6,1,4,0,4,3,4
6132,1,3,4,4,7,1,5,5
6133,7,7,2,2,1,5,7,6
6134,2,7,7,0,3,5,2,0
6135,1,6,4,4,4,2,5,2
6136,2,2,6,7,0,4,4,4
6137,5,0,6,5,7,3,5,7
6138,1,2,5,7,2,5,3,5
6139,0,3,2,4,1,4,6,1
6140,7,4,4,1,1,7,3,5
6141,1,5,6,5,2,5,6,5
6142,1,5,5,5,2,7,0,6
6143,0,7,6,6,7,5,6,6
6144,2,7,6,6,0,3,3,2
6145,0,5,3,5,6,0,1,2
6146,1,1,0,0,0,7,1,6
6147,6,3,2,0,0,1,1,6
6148,3,7,7,1,4,1,1,3
6149,4,5,7,4,7,1,4,1
6150,6,4,3,1,1,4,5,7
6151,1,2,6,0,2,3,5,4
6152,1,3,1,6,6,2,3,4
6153,4,4,4,2,0,4,6,1
6154,3,2,3,7,4,1,4,0
6155,0,7,3,4,3,4,5,3
6156,2,0,6,1,2,3,0,2
6157,6,7,1,4,7,3,6,4
6158,7,7,5,5,0,7,4,6
6159,6,4,1,6,4,3,5,5
6160,7,1,0,2,7,6,3,6
6161,4,2,7,7,7,4,7,0
6162,6,6,0,7,2,7,5,6
6163,6,2,5,3,5,2,3,7
6164,2,4,2,0,1,5,5,6
6165,0,3,2,6,1,6,0,3
6166,5,3,2,7,3,4,3,0
6167,5,3,6,1,5,3,0,7
6168,5,3,1,3,6,3,1,7
6169,1,4,7,2,4,6,4,3
6170,2,1,1,1,2,2,5,1
6171,2,6,6,2,1,2,4,1
6172,0,3,1,1,3,3,4,1
6173,1,6,4,1,1,1,1,0
6174,1,3,4,4,2,4,4,0
6175,1,4,4,6,1,0,4,7
6176,5,5,3,3,7,4,6,3
6177,1,5,1,3,5,4,3,6
6178,2,3,0,5,7,5,5,7
6179,0,2,5,2,7,2,5,6
6180,0,7,6,2,1,0,3,3
6181,7,5,6,5,6,0,1,6
6182,5,7,5,2,7,1,3,6
6183,5,0,4,2,5,5,1,5
6184,1,2,7,0,7,5,3,7
6185,7,1,3,1,5,7,1,1
6186,5,4,1,0,0,0,3,2
6187,4,3,6,2,4,7,6,5
6188,3,6,0,0,5,4,5,0
6189,5,5,1,1,5,3,4,5
6190,7,1,2,1,5,1,6,5
6191,6,0,5,3,3,1,2,1
6192,5,0,6,2,3,0,2,0
6193,0,0,5,7,0,5,1,1
6194,0,5,1,3,2,4,6,2
6195,3,1,3,5,2,3,1,6
6196,0,0,0,7,6,5,5,5
6197,4,0,6,4,7,1,6,7
6198,3,6,6,6,5,6,5,5
6199,0,3,2,0,4,1,3,5
6200,0,6,5,4,2,1,2,7
6201,3,6,3,0,5,4,6,6
6202,3,1,0,0,2,3,6,2
6203,4,7,1,7,6,1,7,7
6204,7,4,5,7,4,1,3,4
6205,6,7,1,1,1,7,5,0
6206,2,1,6,4,3,7,7,7
6207,6,5,4,2,6,2,4,1
6208,6,1,2,5,0,4,6,3
6209,6,4,1,6,7,5,6,3
6210,7,0,0,0,6,3,3,2
6211,2,4,4,2,1,6,5,3
6212,2,3,2,1,0,4,2,3
6213,0,1,0,1,1,7,7,3
6214,6,3,0,5,4,2,7,0
6215,3,4,6,6,1,4,3,7
6216,5,6,6,7,5,5,3,4
6217,0,2,5,7,2,0,6,3
6218,6,2,3,3,6,7,0,0
6219,2,4,5,3,6,4,7,0
6220,4,6,3,2,2,6,1,6
6221,2,6,4,7,2,3,1,4
6222,3,4,0,6,5,1,6,5
6223,6,7,0,4,5,0,2,6
6224,0,2,6,5,2,4,0,6
6225,1,7,2,0,3,3,6,7
6226,7,7,4,5,0,6,3,2
6227,1,3,5,2,1,1,4,0
6228,5,6,2,5,4,0,5,4
6229,3,6,4,6,0,6,0,4
6230,5,6,1,2,7,3,3,5
6231,0,7,7,2,4,0,6,7
6232,2,2,5,2,4,6,5,5
6233,2,0,0,0,5,5,7,1
6234,2,1,3,3,5,2,1,6
6235,2,0,7,1,5,0,4,7
6236,7,7,2,2,3,6,5,5
6237,6,1,7,7,6,6,6,3
6238,4,4,5,2,1,4,7,6
6239,2,0,3,6,6,7,7,3
6240,7,5,5,0,4,2,5,1
6241,1,3,7,6,7,6,7,5
6242,0,0,6,2,0,4,7,1
6243,7,6,5,4,1,0,0,5
6244,3,5,6,6,5,6,4,0
6245,5,0,2,6,3,5,0,7
6246,3,6,1,7,5,3,5,1
6247,4,2,6,0,3,1,3,0
6248,4,0,4,4,6,5,2,7
6249,7,1,1,1,1,4,4,2
6250,7,2,2,3,3,1,3,5
6251,5,0,0,3,7,7,3,5
6252,5,6,0,4,7,4,4,2
6253,0,7,5,7,3,4,5,0
6254,1,7,5,0,6,1,2,7
6255,0,7,2,7,3,6,6,7
6256,3,7,1,0,0,2,5,7
6257,0,7,2,3,5,5,6,0
6258,5,1,7,0,1,1,7,3
6259,0,6,4,2,6,4,7,1
6260,5,1,3,3,4,0,7,1
6261,3,2,4,5,7,2,1,5
6262,1,0,7,7,3,4,0,5
6263,7,6,5,6,4,3,6,2
6264,5,3,1,0,7,4,5,2
6265,4,7,0,1,3,0,1,6
6266,6,2,4,6,2,7,1,4
6267,6,0,2,1,4,4,1,5
6268,4,1,0,1,0,4,7,5
6269,7,3,4,4,6,4,1,3
6270,4,6,5,1,2,2,1,6
6271,3,7,0,0,6,1,1,3
6272,7,4,6,6,2,6,7,0
6273,4,2,0,5,7,1,7,2
6274,0,7,6,2,5,2,1,6
6275,7,7,0,0,2,3,4,0
6276,7,3,0,0,5,5,7,1
6277,1,0,1,0,3,2,5,3
6278,6,0,6,2,5,2,2,0
6279,5,3,3,0,1,5,3,0
6280,6,1,0,2,2,2,5,6
6281,3,5,5,6,4,5,2,6
6282,4,2,7,0,4,3,6,3
6283,1,1,1,6,4,3,6,1
6284,2,6,6,4,4,6,6,7
6285,0,6,4,3,2,3,4,4
6286,4,4,5,0,4,4,7,0
6287,7,6,2,3,0,0,6,3
6288,3,4,7,0,1,0,4,5
6289,4,2,1,4,7,5,6,3
6290,3,5,4,5,0,2,0,6
6291,6,7,7,2,7,5,4,0
6292,1,7,1,7,0,1,7,3
6293,0,7,6,2,0,7,5,6
6294,6,2,0,0,7,2,2,7
6295,0,5,4,1,3,5,0,3
6296,6,1,3,0,7,4,0,5
6297,1,4,3,4,5,5,7,6
6298,5,7,0,6,7,6,4,0
6299,7,6,6,5,5,4,4,1
6300,3,5,3,3,6,6,5,5
6301,1,5,2,7,2,7,4,0
6302,0,4,7,3,3,3,5,2
6303,5,0,4,3,5,1,5,4
6304,7,0,6,0,3,5,5,5
6305,3,6,3,0,6,1,1,4
6306,2,5,7,7,6,0,5,0
6307,2,5,6,4,6,7,6,5
6308,4,7,1,3,5,4,7,7
6309,7,3,3,2,0,5,7,2
6310,3,5,3,6,4,2,7,1
6311,7,3,2,1,5,2,3,6
6312,2,6,3,0,1,1,7,0
6313,1,2,0,4,5,0,1,2
6314,1,2,5,0,1,3,0,2
6315,4,6,4,7,6,3,4,1
6316,7,0,7,4,0,3,5,3
6317,2,1,2,7,0,5,1,3
6318,4,5,3,2,7,1,5,5
6319,2,0,4,4,3,6,1,3
6320,6,0,4,3,1,0,7,1
6321,6,3,1,2,3,7,3,7
6322,1,7,1,4,5,7,1,4
6323,3,0,1,1,7,1,3,1
6324,3,6,5,5,7,2,7,7
6325,6,4,1,5,3,1,3,7
6326,0,6,4,3,1,1,2,5
6327,6,3,5,3,5,6,1,2
6328,0,5,7,1,2,5,2,4
6329,3,0,0,4,2,4,4,2
6330,4,4,3,3,7,3,7,1
6331,1,4,6,5,1,4,3,3
6332,6,5,6,2,4,6,0,5
6333,1,0,5,0,5,3,7,4
6334,4,4,2,4,2,2,3,2
6335,4,2,6,5,5,1,0,2
6336,4,1,5,6,5,3,1,4
6337,4,1,4,1,6,2,2,2
6338,2,0,2,3,3,3,3,5
6339,0,3,1,5,7,7,6,6
6340,5,1,4,7,6,1,0,5
6341,7,1,1,1,7,1,7,5
6342,0,2,3,6,0,0,0,6
6343,7,6,7,7,5,1,6,2
6344,1,2,3,1,1,0,1,2
6345,7,7,2,6,0,7,7,4
6346,1,2,4,4,7,6,2,4
6347,0,6,1,3,1,1,5,3
6348,6,3,3,2,2,0,7,4
6349,4,3,7,4,4,5,5,4
6350,6,5,4,2,3,1,1,4
6351,5,5,3,1,1,6,7,0
6352,6,7,1,3,3,5,3,5
6353,0,7,1,6,5,1,3,7
6354,1,3,5,3,3,5,4,4
6355,0,6,0,6,1,5,1,4
6356,1,3,4,6,2,3,4,6
6357,3,6,6,6,5,5,6,1
6358,7,0,3,0,2,2,6,7
6359,7,6,5,6,7,5,4,6
6360,7,1,6,2,6,3,3,1
6361,4,5,1,6,2,5,0,5
6362,0,3,2,5,4,4,2,3
6363,3,3,4,5,2,2,7,2
6364,7,0,1,4,2,3,7,0
6365,7,3,3,7,1,2,3,0
6366,5,2,3,0,2,2,5,1
6367,3,4,0,1,7,2,6,1
6368,6,7,3,7,3,3,6,0
6369,5,1,4,5,2,3,5,1
6370,2,1,1,6,3,5,4,4
6371,6,1,0,3,3,3,0,1
6372,6,1,5,7,6,1,0,2
6373,4,4,5,2,7,2,3,3
6374,5,1,5,4,1,7,5,0
6375,0,6,1,0,1,0,1,7
6376,7,7,5,0,0,1,4,3
6377,5,5,7,0,4,3,7,4
6378,5,5,1,2,5,7,4,4
6379,2,3,1,4,7,0,0,4
6380,7,0,5,6,5,1,1,0
6381,1,4,3,5,4,4,5,0
6382,6,0,2,6,0,7,7,3
6383,3,1,1,1,4,2,3,5
6384,1,2,1,5,2,3,5,5
6385,3,3,4,6,0,0,7,4
6386,0,3,1,1,7,7,7,1
6387,3,1,3,6,6,4,6,1
6388,5,2,5,2,0,4,2,1
6389,0,7,0,1,5,3,7,4
6390,1,4,0,0,4,7,2,5
6391,6,0,3,5,3,6,6,4
6392,3,5,4,5,3,6,1,0
6393,4,4,0,0,4,3,5,6
6394,5,6,7,0,2,1,2,2
6395,2,0,0,7,4,0,1,0
6396,6,3,1,3,3,3,0,0
6397,0,3,6,5,3,5,5,4
6398,0,3,5,1,2,1,4,1
6399,2,4,6,5,0,2,5,3
6400,1,0,1,3,0,3,3,3
6401,4,7,7,2,6,1,6,6
6402,5,2,0,0,6,7,7,3
6403,3,3,7,4,2,5,3,1
6404,0,6,6,2,2,6,5,6
6405,3,6,5,2,6,2,6,2
6406,3,2,0,0,3,7,3,2
6407,4,2,0,0,7,6,3,5
6408,0,5,4,4,4,2,1,2
6409,3,5,1,4,0,5,7,4
6410,7,3,6,0,3,4,6,6
6411,4,3,3,3,5,3,5,3
6412,1,1,1,6,1,3,0,7
6413,7,3,0,6,5,3,6,3
6414,7,5,2,4,1,3,5,6
6415,0,0,0,3,3,1,0,4
6416,7,2,7,3,6,1,0,7
6417,7,5,7,0,5,5,2,3
6418,6,1,4,7,0,0,0,3
6419,4,7,5,2,7,0,7,1
6420,1,2,7,3,5,7,4,7
6421,1,4,2,7,0,7,3,1
6422,0,4,3,5,5,0,0,1
6423,2,3,7,4,3,6,6,6
6424,6,0,0,6,3,1,1,0
6425,2,7,5,1,2,7,5,1
6426,4,0,5,2,1,6,0,6
6427,3,7,0,2,0,3,6,0
6428,3,2,4,1,0,0,7,7
6429,3,7,7,7,5,0,1,0
6430,0,6,6,7,7,6,2,3
6431,4,3,1,5,5,2,1,3
6432,7,7,0,2,0,1,5,0
6433,6,7,0,6,5,3,7,0
6434,5,1,7,0,5,4,2,0
6435,1,3,0,4,7,5,6,5
6436,0,3,2,7,4,7,4,5
6437,3,3,3,7,7,7,1,2
6438,3,4,1,6,7,2,5,0
6439,6,6,1,2,0,2,3,6
6440,2,7,0,4,3,6,3,1
6441,7,1,6,0,7,6,0,4
6442,6,0,6,2,1,1,1,5
6443,6,2,2,7,3,2,2,2
6444,4,7,2,1,7,5,4,5
6445,6,0,3,4,2,7,2,4
6446,3,6,4,4,1,7,4,4
6447,0,3,3,3,7,1,4,6
6448,6,0,3,4,2,5,0,7
6449,0,6,4,5,6,0,5,2
6450,6,6,6,1,6,2,2,4
6451,1,1,1,7,0,1,4,1
6452,1,0,6,2,3,7,7,2
6453,1,6,0,3,5,0,2,3
6454,1,1,4,3,0,1,7,4
6455,6,6,0,1,1,0,7,3
6456,5,1,1,5,2,3,1,7
6457,2,5,4,6,7,0,5,6
6458,4,2,4,2,7,4,2,3
6459,4,3,5,7,5,5,0,0
6460,4,2,4,2,7,3,2,3
6461,0,5,6,6,0,0,5,7
6462,3,4,2,1,1,7,1,4
6463,0,6,7,1,1,6,5,5
6464,7,7,7,4,7,3,4,4
6465,3,1,4,5,7,7,3,7
6466,0,4,2,0,3,3,6,6
6467,1,1,2,4,6,5,7,2
6468,4,6,7,6,5,7,0,0
6469,1,0,4,3,7,4,2,0
6470,1,7,6,6,1,4,5,2
6471,2,4,3,4,0,2,5,2
6472,4,5,0,2,1,5,6,0
6473,2,6,0,7,4,3,1,7
6474,4,6,1,7,0,3,2,1
6475,4,6,1,7,5,4,0,5
6476,1,3,0,4,1,2,7,5
6477,5,3,7,2,2,6,4,3
6478,1,7,1,6,1,3,5,3
6479,4,5,6,6,3,3,6,2
6480,3,6,5,6,6,0,3,2
6481,7,7,6,2,0,5,6,0
6482,7,5,7,7,7,1,2,3
6483,0,3,3,3,6,6,4,0
6484,0,2,6,3,5,5,1,3
6485,4,6,6,2,7,0,1,0
6486,4,7,1,7,3,1,5,2
6487,5,7,3,1,4,4,4,6
6488,3,3,5,7,6,7,0,5
6489,6,7,0,2,5,3,4,5
6490,6,4,6,2,5,3,7,5
6491,5,2,2,5,0,7,1,3
6492,5,6,0,1,0,2,0,2
6493,5,3,2,3,0,6,6,3
6494,6,7,5,3,4,5,1,6
6495,0,4,7,0,6,2,2,6
6496,2,0,1,0,4,6,4,1
6497,0,3,5,7,1,2,7,3
6498,6,0,4,3,6,4,0,0
6499,3,5,6,4,4,6,1,3
6500,5,5,0,5,5,2,6,6
6501,1,0,4,6,5,0,7,5
6502,2,0,2,2,7,5,2,0
6503,0,7,0,3,1,0,1,7
6504,6,1,1,6,2,5,7,1
6505,7,7,6,4,1,2,2,6
6506,6,4,7,3,0,7,6,0
6507,3,5,4,5,7,0,5,0
6508,1,6,0,4,7,0,4,2
6509,1,6,2,1,6,2,2,2
6510,1,3,6,0,4,4,0,1
6511,1,5,7,3,0,5,1,6
6512,5,7,1,4,3,1,0,7
6513,6,2,7,6,5,1,3,5
6514,1,7,6,5,7,4,0,1
6515,6,7,1,1,7,5,2,7
6516,5,1,1,0,1,3,0,2
6517,3,6,2,2,2,4,6,3
6518,2,1,1,6,7,3,2,6
6519,7,5,3,3,0,3,7,7
6520,0,4,4,3,0,0,3,0
6521,6,1,5,6,1,4,7,4
6522,6,1,2,4,0,0,7,2
6523,4,4,2,0,4,6,4,4
6524,2,0,1,1,7,6,4,1
6525,3,7,1,4,6,4,2,5
6526,0,4,7,4,5,5,5,7
6527,1,2,0,6,5,0,2,3
6528,0,3,7,3,6,1,7,6
6529,3,0,3,0,7,7,4,4
6530,0,2,6,2,1,6,7,1
6531,5,6,6,4,2,4,6,6
6532,1,2,7,4,0,3,1,5
6533,3,0,5,4,2,1,3,1
6534,3,1,5,4,0,1,4,1
6535,0,0,6,2,6,0,0,2
6536,5,3,4,7,3,7,3,6
6537,5,5,0,4,7,2,2,1
6538,6,2,2,2,6,2,6,2
6539,6,4,4,4,7,5,4,6
6540,0,7,6,6,2,5,7,7
6541,4,0,6,7,7,3,1,0
6542,6,6,4,5,1,3,2,4
6543,7,5,2,1,4,5,6,0
6544,2,3,6,4,0,2,4,7
6545,4,6,0,3,2,6,6,0
6546,6,2,2,2,5,4,7,6
6547,2,6,0,2,4,3,3,5
6548,5,0,7,6,1,4,7,1
6549,6,6,1,7,2,2,6,4
6550,2,7,5,1,0,7,3,5
6551,5,4,6,2,7,6,7,1
6552,2,7,2,6,2,6,7,0
6553,1,5,6,4,1,7,5,1
6554,5,1,2,4,0,4,0,0
6555,6,7,3,1,4,0,6,2
6556,5,5,7,7,6,5,6,5
6557,5,3,1,6,0,3,3,4
6558,3,6,5,4,2,4,7,2
6559,1,5,4,6,5,2,1,6
6560,3,6,1,3,3,6,3,7
6561,3,6,7,2,0,5,5,1
6562,5,6,6,6,1,7,5,0
6563,1,7,5,3,0,1,2,3
6564,2,1,3,5,5,1,5,1
6565,6,7,5,0,4,7,0,2
6566,7,4,4,2,4,6,7,3
6567,6,0,0,2,2,5,3,5
6568,2,5,0,0,1,0,1,2
6569,1,7,7,7,4,7,5,1
6570,4,3,5,7,0,7,0,7
6571,5,1,1,0,3,3,3,5
6572,2,3,4,2,7,7,1,6
6573,2,3,5,1,3,2,7,5
6574,5,3,3,3,1,5,6,1
6575,2,0,0,7,3,5,3,7
6576,2,6,5,0,2,3,5,1
6577,3,1,5,5,0,3,0,5
6578,2,1,4,0,0,2,4,7
6579,3,5,3,1,5,1,5,1
6580,5,6,3,7,1,2,6,5
6581,6,5,1,2,2,3,1,5
6582,3,2,1,7,5,4,2,5
6583,6,7,1,5,1,2,3,3
6584,4,0,7,0,1,4,2,4
6585,2,6,5,3,4,4,1,6
6586,1,5,7,5,1,1,3,6
6587,7,4,7,7,5,0,5,6
6588,7,4,7,5,4,3,1,6
6589,6,1,3,2,0,6,4,0
6590,2,7,6,4,5,3,5,1
6591,5,1,6,3,5,4,4,2
6592,0,2,3,1,0,2,5,2
6593,3,0,2,0,1,5,7,3
6594,4,7,6,6,2,3,2,0
6595,2,6,4,5,1,4,7,0
6596,5,6,7,3,2,1,4,7
6597,3,1,1,3,1,1,4,3
6598,4,4,6,2,2,3,0,6
6599,2,5,0,3,6,5,7,6
6600,4,7,6,7,0,7,7,7
6601,4,0,5,4,2,6,7,0
6602,1,6,3,3,2,0,4,7
6603,0,2,5,6,2,5,2,7
6604,3,1,4,2,7,7,2,0
6605,2,4,7,7,3,6,1,6
6606,3,3,6,7,1,3,4,3
6607,0,6,5,6,6,7,6,6
6608,6,4,3,2,2,6,0,2
6609,3,7,4,3,4,5,0,5
6610,3,2,3,1,5,3,3,7
6611,6,3,7,3,4,5,0,5
6612,2,5,3,5,1,1,4,7
6613,0,0,6,7,4,3,3,1
6614,2,7,3,5,6,2,1,5
6615,3,6,2,2,3,2,4,0
6616,6,1,3,6,6,4,4,0
6617,5,3,3,0,4,2,2,4
6618,2,4,4,5,3,7,3,7
6619,3,4,6,6,5,0,5,6
6620,3,4,0,2,3,5,0,6
6621,1,7,2,4,1,4,5,3
6622,0,5,3,5,1,6,5,0
6623,6,0,4,5,7,7,1,0
6624,0,4,1,4,1,4,6,1
6625,7,3,5,2,6,6,6,6
6626,3,3,7,1,1,3,4,6
6627,1,0,3,0,7,2,2,1
6628,4,7,3,3,5,5,2,7
6629,0,6,3,6,0,4,7,7
6630,5,5,2,2,6,1,7,2
6631,2,1,6,0,3,4,0,3
6632,0,5,7,7,4,6,4,1
6633,4,2,7,4,6,2,2,5
6634,0,7,3,2,4,6,6,7
